friend_tagg_count,pid,comment_count,like_count,post_type,fid,created_time,message,share_count,label
15,140574649321224_1517026151676060,20,801,album,140574649321224,2017-05-27T14:00:10+0000,"■端午連假去哪逛？UNIQLO台中福科路面店開幕
台中福科路店5/26(五)盛大開幕！即日起至5/30(二)端午連假期間每日8:00A.M.開始營業，昨天和今天已有好多顧客前來參與，還沒來的粉絲快與親朋好友ㄧ起來逛喔～


 更多開幕獨家",44,1
2,121641016343_10154487714501344,5,147,video_inline,121641016343,2017-04-07T10:51:51+0000,"<<超進化黃金導航膠囊體驗館>>正式開幕啦～

把膠囊體驗禮帶回家，還有機會獲得價值8500元的限量好禮喔 💖
✔ 體驗館時間：4/7(五)起至4/9(日)21:00 等你來喔❤
#伊麗莎白雅頓 #一滴點時成金 #超進化黃金導航膠囊",34,1
4,131580750222123_1385929751453877,6,470,photo,131580750222123,2017-05-01T02:30:40+0000,"2017 TSR開幕賽
Jet S 一舉拿下 125C2 125C3 TSRRC 三個組別冠軍，首戰就霸氣拿下三冠。
感謝各大車隊選用 SYM JETS 。
125C2冠軍-陳韋豪（亞旭車業）
125C2亞軍-傅忠信（勁輪車業）
125C3冠軍-鄧憶鴻（SMRT順興車業）
TSRRC冠軍-王聖欽（亞旭車業）
http://www.motobuy.com.tw/p_info.php?t1=31&p=3260",38,1
0,245293232158826_1471031486251655,7,44,animated_image_share,245293232158826,2017-05-05T12:00:00+0000,"【一拍即合攝影展】關懷弱勢，散播愛！
自閉症的孩子用手機紀錄下的世界會是什麼面貌呢?
LG特別邀請莫斯科國際攝影賽的獲獎創意人擔任攝影老師，以有趣的課程讓肯納自閉症的孩子們認識朋友，並透過LG手機拍下了尊重、理解與愛。
誠摯邀請大家一同來觀賞這富有溫度又有趣的影像展～
 
#台灣肯納自閉症基金會
#特別感謝韃仔老師和一間二顧志工老師及所有參與的夥伴們",2,1
0,601530866559001_1550397141672364,8,2726,multi_share,601530866559001,2017-04-21T01:00:00+0000,"#榮獲得國家健康食品認證
#照顧媽媽的健康好選擇",11,1
0,1467953320116761_1944287765816645,0,212,album,1467953320116761,2017-03-31T12:54:10+0000,"【得獎快訊】恭喜All-new MAZDA CX-9 榮獲車訊風雲獎評選為最佳進口大型SUV！

擊敗眾家歐系與日系品牌，勇奪車訊風雲獎最佳進口大型SUV的All-new MAZDA CX-9，是MAZDA頂級旗艦之作，除了外型延續KODO魂動設計語彙的洗鍊動感外型之外，並首次搭載SKYACTIV-G 2.5T 高效汽油渦輪增壓引擎，提供令人驚艷的性能輸出與運轉品質；同時All-new MAZDA CX-9更提供完整的i-ACTIVSENSE主動安全科技，作為駕駛者行車安全的強力後盾。

不論是外型、內裝、性能、安全、以及駕馭感受，MAZDA始終堅持不斷挑戰，才能造就這樣的曠世之作。

非常感謝車迷以及媒體朋友們對MAZDA的支持，對MAZDA來說，這是我們的初衷，我們會永遠如此這般地盡情享受駕馭樂趣！

#MAZDA #MAZDATAIWAN #MAZDADesign #KODO #AllnewMAZDACX9 #CX9 #車訊風雲獎 #最佳進口大型SUV #CelebrateDriving",0,1
0,199415843446987_1430385530350006,6,579,album,199415843446987,2017-06-21T09:00:00+0000,"【JAL經濟艙座椅再度獲選為世界第一！】

大家好，我是擔任機內修護的篠原（前排右）。
2017年SKYTRAX在巴黎航空展所舉辦的「World Airline Awards」頒獎典禮中，JAL繼2015年後再度榮獲全球航空公司經濟艙座椅最佳評價，獲頒「航空公司最佳經濟艙座椅」獎項。

在大多數JAL波音767、777、787機隊已經開始裝載的路線中非常活躍「Sky Wider」座椅，甚至部分已進化到第二代「Sky WiderⅡ」座椅，至今我仍然還記得當初導入至機內時和它的第一次接觸。

對於我們修護部門來說，導入一個新的座椅，必須在飛機正式上線運航開始前，確認座椅備品的更換以及調整等方法。當我初次接觸這個座椅的時候，首先想到的是「座椅的間隔好寬喔！」。尤其平常就在修護飛機座椅的我們看來，差異顯而易見。心中強烈的感覺到「JAL的經濟艙真的變了！一定要讓旅客坐坐這更寬敞舒適的座椅」。

只是，不管多舒適的座椅，如果不易維護或是常常壞掉就沒有意義了。從整備士專業的角度來說，Sky Wider座椅不僅故障少，在維護上也很簡單，是非常好的機內座椅。

今後我們也將致力於研發讓每一個旅客都想乘坐的舒適寬敞座椅，把最安全最舒適的飛行體驗帶給大家。非常推薦各位獲選為全球最佳的JAL經濟艙座椅！",14,1
0,324725030936128_1408183355923618,1,58,photo,324725030936128,2017-04-29T05:00:00+0000,"【台北君悅母親節蛋糕 蘋果日報推薦 花漾春暉】

榮獲蘋果日報評比第二名，將台灣在地風味主題結合素雅精緻的和風設計，選用澎湖特有 #仙人掌，製成風味獨特的 #海綿蛋糕 與果醬凍，以花與蝴蝶展現春日生機，也象徵對母親無限的感恩與愛。 更多資訊：http://bit.ly/2qcwqbW

寵愛媽咪， Baguette 禮品‧烘焙坊 多款 #母親節蛋糕 熱賣中！訂購請洽02 2720 1200轉分機3164

An array of yummy cakes for moms is available now at Baguette. Order now!

#mothersdaycake #mothersday #specialgift #ilovemommy",5,1
3,224451981016415_1197713480356922,8,860,video_inline,224451981016415,2017-05-08T11:26:52+0000,"高調沒有界線！
於上海車展亮相的 Concept A Sedan 未來概念車，化繁為簡的Sensual Purity設計，結合動感與豪華科技於一身；霸氣的直瀑式水箱罩，與塗有UV塗料三角元素，可折射不同顏色的頭燈，帶領你預見最前衛的未來！ ",40,1
0,454156911325234_1544943775579870,0,31,photo,454156911325234,2017-05-22T14:30:29+0000,"全球能源的比例，有超過40%都消耗在 #建築 上，而營運大樓所需的能源消耗，又遠比蓋大樓所需的能源消耗高出許多！

西門子 #Navigator 能源管理平台，利用數位化的方式、 直覺簡便的管理平台，改善樓宇能源使用情況，讓來賓過得舒適，同時減碳又潔淨。就連 #台北101，甚至墾丁福華渡假飯店 都是我們服務的對象🏙⚡🌏

了解更多：https://goo.gl/CcG0pu",2,1
2,127607240588402_1684411134907997,2,103,photo,127607240588402,2017-03-29T10:00:00+0000,"【歡慶哈根達斯寶慶遠東店 盛大開幕】
 
粉絲們久等了！哈根達斯寶慶遠東店來到年輕人最喜愛的西門町盛大開幕囉！
位於西門鬧區寶慶遠東百貨B1，鄰近西門捷運站3號出口
最適合與好友或姊妹淘相約逛街、看電影的午後，來哈根達斯享用午茶點心度過美好周末

門市資訊
【寶慶遠東百貨B1】
地址：台北市中正區寶慶路32號B1
電話： 02-23755698
提供服務：外帶冰淇淋，咖啡及茶飲、
外帶冰淇淋禮盒、販售冰淇淋蛋
糕
週日~週四 11:00~21:30
週五~週六 11:00~22:00",4,1
0,593351024031652_1556216934411718,0,58,album,593351024031652,2017-05-08T03:05:00+0000,"【#周大福大阪分店開幕】
周大福海外分店再一家！喜愛去日本旅遊的福粉們有福啦！現在到大阪的DOTON PLAZA 1樓就找得到我們囉~~
距離近鐵日本橋車站路程只需5分鐘，還很鄰近心齋橋、道頓崛和黑門市場等熱門景點呢~

地址: 542-0082大阪府大阪市中央區島之内2丁目15番10號DOTON PLAZA大阪 1樓－111號店

#CTF #ChowTaiFook #Jewellery #Osaka #大阪",5,1
0,139129362880910_1167106056749897,0,20,video_share_youtube,139129362880910,2017-04-21T01:29:18+0000,"橫濱輪胎獨家贊助，2017日本超級方程式首站將於鈴鹿賽道登場

可說是亞洲最強的日本超級方程式(Super Formula)，使用ADVAN A005賽車輪胎於賽道乾燥狀態，ADVAN A006則是用於賽道濕滑狀態，均採用橫濱輪胎獨家開發、與市售輪胎同樣的橘子油配方，提供抓地性能與環保節能兼具的雙效表現。

而此高規格賽事更為不少退役F1車手或仍有夢想進軍F1的年輕車手的最佳試鍊舞台，比如現效力於F1麥拉崙車隊的Stoffel Vandoorne，不僅是2015年的GP2總冠軍，在2016年亦曾全心挑戰日本超級方程式。此外，2016年GP2總冠軍Pierre Gasly，可說是追隨其腳步在今年加入RED BULL(紅牛)車隊先挑戰日本超級方程式。

日本超級方程式的定位，希望能夠打造為僅次於一級方程式與美國Indy的高階方程式賽事，除了上述的Pierre Gasly之外，更有包括前F1車手小林可夢偉、中島一貴、澳門F3雙冠王Felix Rosenqvist，以及曾經多次在利曼賽事奪冠、亦曾參與F1的André Lotterer、曾效力於JORDAN車隊挑戰F1的Narain Karthikeyan等眾多實力與經驗兼具的好手參與。

日本超級方程式賽車採用Dallara SF14賽車底盤、六前速變速系統/方向盤撥片換檔、BREMBO碳纖維煞車、KYB電子動力轉向系統，含車手總重量不得低於660公斤，以2010年F1車體安全規格為標準，並且分別由HONDA(代號HR-414E)或TOYOTA(代號RI4A)提供2.0升渦輪增壓引擎，最大輸出馬力約為550ps，藉此維持賽車的可靠度與高性能表現，搭配單一橫濱賽車輪胎，讓賽事更具競爭感與可看性，更成為橫濱輪胎參與方程式賽事數十年來的全新篇章。

讓我們一起期待2017年日本超級方程式賽季的展開!",0,1
0,1175328232493915_1706700122690054,1,133,video_share_youtube,1175328232493915,2017-03-18T12:00:00+0000,"去年來到對機車工藝極度講究的東京
在國際化的城市中展演KYMCO未來的概念
 
今年，KYMCO保證讓大家驚豔
期待再次襲捲東京民眾的目光！
#東京車展",9,1
0,174567875906128_1602462603116641,0,22,album,174567875906128,2017-03-25T06:35:51+0000,"【#Epson愛分享】F1新賽季正式開跑

2017年全新F1開幕戰就是明天~~~
快來看看Epson贊助的Mercedes AMG Petronas新車隊雙雄！！！
Lewis Hamilton與Valtteri Bottas同場互飆車技，
光用想的愛普桑已經熱血沸騰了！

3/26第一場澳洲開幕賽，一起鎖定Mercedes AMG Petronas車隊，
展現無人能敵的王者氣勢，邁向四聯霸 GO！",1,1
0,270750529766166_738712162969998,7,256,multi_share,270750529766166,2017-04-22T11:00:00+0000,"今天，我選擇與人共乘

今天，我選擇騎電動機車上班

今天，我開低油耗的車，好行好看好型

未來，我們都要更愛地球一點 

#Mitsubishi #中華三菱 #三菱說夢畫 #世界地球日 #減碳很重要 #讓地球好好呼吸 #LoveEarth",16,1
0,166459533383697_1701180743244894,7,255,video_direct_response,166459533383697,2017-04-22T09:00:00+0000,"【IG搶先報】
和小編一起使用電子帳單
讓每個月打開帳單的時刻
都充滿了愛與和平
#422地球日 #E起救地球
#關心地球也要關心中華電信IG",12,1
0,428068243899019_1387917331247434,1,215,share,428068243899019,2017-04-07T06:39:38+0000,"小行動，大改變！
喝一杯茶的時間，你也可以幫助台灣在地農民維護環境及工作權益，爭取更平等安全的待遇！
雨林聯盟認證，已經幫助超過12個國家的農業工人，維護他們耕作環境的安全。
和立頓一起支持雨林聯盟認證，喝好茶愛台灣！
#立頓雨林聯盟認證",4,1
1,143653685699398_1413097892088298,12,3562,animated_image_share,143653685699398,2017-03-21T02:00:00+0000,"【MR.BROWN 氛享】
每月22日　伯朗環保日　
自備2個環保杯消費，

地球只有一個　
伯朗邀請您一起愛地球
喝咖啡愛地球吧！

愛地球詳情：
#伯朗咖啡館 #coffee
#伯朗環保日
#自備環保杯",96,1
0,115361891807579_1528649623812125,2,57,photo,115361891807579,2017-05-25T02:30:00+0000,"【達美樂帶您到淡水走走】
達美樂淡水北新店~重新開幕囉！",13,1
2,153845928748_10155218622193749,4,165,photo,153845928748,2017-04-22T03:30:13+0000,"4/22 #世界地球日🌍
別忘了今天做一件愛地球的事
好冰友們知道嗎？只要自備環保♻️杯或碗
和我們一起為環境獻一份力，守護這個珍貴的地球吧～❤️ 
#worldearthday #環保愛地球",5,1
414,134700029778_10154809231124779,391,810,video_inline,134700029778,2017-06-23T10:01:12+0000,"LEXUS 抽獎｜邀你去 Unite With Tomorrowland

樂迷期盼多年，電音迷此生必朝聖的音樂派對首次來台！LEXUS 獨家冠名贊助 Tomorrowland，邀請粉絲7/29與我們一起去義大感受百大DJ的熱情脈動，享受奇幻的音樂旅程！",153,1
0,333338480975_10154349392805976,0,151,photo,333338480975,2017-03-24T09:30:00+0000,"◤3/25 Earth Hour 關燈一 小時 🌏 粉絲行動大串連 ◢
『 ⏰ 距離關燈一小時倒數：1 天！』
愛護地球的小秘訣，透過每一個人的小小動作，就能大大改善地球的環境！就讓我們從培養隨手關燈、長時間不需使用的電器開始 ⚡，為這獨一無二的美麗地球盡一份心力 💪💪💪
地球一小時 #關燈一小時 #世界關燈日 #節能減碳 #省電 #隨手關燈 #愛地球",8,1
0,122656381098232_1521928051171051,0,171,animated_image_share,122656381098232,2017-05-29T12:00:00+0000,"UFC 風靡全球的終極格鬥冠軍賽
Reebok為其獨家贊助運動品牌，提供賽場上的最強裝備！

今年台灣持續引進UFC系列服飾，著裝你的格鬥魂，感受戰鬥的熱血沸騰！",2,1
0,758362110876541_1427196407326438,0,17,multi_share,758362110876541,2017-05-18T07:30:30+0000,🌸撒花～獅王肌潤保濕沐浴乳榮登UrCosme沐浴清潔類排行榜第一名！🤗,3,1
5,131346323572353_1693633720676931,9,175,,131346323572353,2017-06-22T04:33:47+0000,"【重要公告】切勿購買非<世潮>進口之貝親奶瓶、奶嘴，以免消費者權益受損!

台灣市面上已出現貝親奶瓶、奶嘴的仿冒品，請務必確認您購買的商品包裝上所標示的<進口商>為世潮企業股份有限公司(貝親台灣的獨家代理商)，才是正品。為維護寳寳使用安全、消費者權益，切勿購買非<世潮>進口之貝親奶瓶、奶嘴，以免損及寶寶的安全及您的權益。",23,1
0,139129362880910_1188736664586836,0,24,album,139129362880910,2017-05-08T23:42:26+0000,"群雄並起的WTCC全新賽季

橫濱輪胎獨家贊助的WTCC世界房車錦標賽，嶄新的2017年賽季經過前兩個分站共四個回合賽事，分站冠軍分別由GUERRIERI Esteban(Campos Racing車隊、使用Chevrolet RML Cruze TC1賽車)、MONTEIRO Tiago(Honda Racing Team JAS車隊、使用Honda Civic WTCC賽車)、Thed Björk(Polestar Cyan Racing車隊、使用
Volvo S60 Polestar賽車)，以及Tom Chilton奪下(Sébastien Loeb Racing車隊、使用
Citroën C-Elysée WTCC賽車)，呈現不同車廠、不同車手紛紛奪冠的激烈場面，同時Volvo Polestar也暫時領先車廠冠軍積分榜，讓今年賽事可說是提前白熱化。

在車手總冠軍積分榜部份，MONTEIRO Tiago以穩定的表現經過前四個回合賽事共取得85分暫居領先，Thed Björk則是以70分暫居亞軍，意味著可說是新生軍的Volvo Polestar車隊所打造的Volvo S60 Polestar賽車，在今年賽季已經成為不可忽視的挑戰者。

WTCC第三個分站賽事將於5月14日在匈牙利的Hungaroring賽道進行，屆時賽況勢必也將同樣激烈可期。",0,1
0,127607240588402_1710517865630657,0,227,photo,127607240588402,2017-04-17T12:18:43+0000,"【賀！ 完美女人冰淇淋蛋糕榮獲蘋果副刊通路評比 總冠軍！】

口感滑順，充滿玫瑰香氣與酸甜草莓的冰淇淋，搭配大方典雅造型，讓完美女人以81.33的高分獲得各大通路評比總冠軍！
而外型精緻浪漫，由玫瑰荔枝覆盆子與香濃夏威夷果仁冰淇淋搭配的香水密碼蛋糕則是獲得青睞，拿下百貨通路冰淇淋蛋糕評比第二名！
還有今年超高人氣接骨木花黑醋栗與玫瑰荔枝覆盆子冰淇淋搭配出可愛嬌貴的草莓花園，更是評審們一致口碑推薦！

媒體推薦報導
今年就用哈根達斯蛋糕，把最純粹的愛，獻給最愛的媽媽吧！",13,1
0,168423776607421_1303283203121467,0,0,album,168423776607421,2017-06-03T09:33:17+0000,"【補班日做志工 💪🏼DiscoverE前進花東】
IBM DiscoverE 慶祝10週年🎉，
今年首度將IBM科技教育帶向東台灣。
首站我們來到總經理Jennifer的母校花蓮女中，
適逢花女90週年
開場前，Jennifer特別和學妹們分享女性職涯心路歷程，
鼓勵在場的所有學生與IBM志工們，
勇敢做一個精彩的自己，
才能在回顧的時候沒有遺憾😇😇😇😇
DiscoverE 活動也在花女學生們與Jennifer熱情參與下圓滿落幕！
下一站-台東均一實驗中學我們來囉！",0,1
0,143039229176602_771674156313103,86,1211,photo,143039229176602,2017-03-31T09:00:00+0000,"【城市光點】 vs 【高空雲海】
你比較喜歡哪種空中美景呢？

#EVAAir @Toony Choou",17,1
0,601530866559001_1522253127820099,5,23,photo,601530866559001,2017-04-01T03:01:00+0000,"【#健康好食堂 § 連假長途開車就靠它-枸杞菊花薄荷茶】
　
清明連續假期，返鄉及規劃出遊免不了長途開車🚗，對駕駛來說，長途開車不僅是體力的挑戰，眼睛還要應付強光、下雨、疲勞和空調吹拂的挑戰，如果利用凌晨暫停收費時段趕路，那疲憊感💤更是如影隨形啊！喝咖啡可以短暫提神，卻不能真正消除疲勞，而且咖啡很利尿，喝多了萬一塞車就...... (你知道的)；在踏上旅途前，可以貼心的泡上一壺明目養生的茶飲，體貼長途駕駛的另一半！
　
#健康茶飲陪他安心駕駛
▲枸杞含有豐富的玉米黃質、葉黃素、β胡蘿蔔素、類胡蘿蔔素，國內著名教學醫院已經證實枸杞有助於改善乾眼症
▲菊花含有維生素A以及B2，維生素A是保護眼睛重要的維生素，若維生素A缺乏會導致夜盲症，維生素B2能保護視神經
▲薄荷具有抗氧化性，還能提神抗疲勞。
　
《枸杞菊花薄荷茶》
材料：
有機枸杞15g
乾燥白菊花30g
新鮮薄荷葉數片
冰糖少許
　
步驟：
1.將材料洗淨備用，燒開1000CC的水，水滾後加入枸杞和白菊花，轉小火煮10分鐘
2.關火後丟入薄荷葉，加入些許冰糖調味，完成

小叮嚀：
枸杞和白菊花最好選擇有機種植，避開二氧化硫、農藥的危害，在傳統通路購買的最好將第一泡的水倒掉；薄荷葉可以去花市買一盆(不貴)，以後要採摘都很方便。",1,1
26,152341009257_10155284409514258,23,354,video_inline,152341009257,2017-04-03T11:00:00+0000,"【春遊吃貨大集合→落櫻真繽紛】
太陽出來了，春天也來了
吃貨象和吃貨小豬好想知道春天的味道
沒想到吃貨象對著櫻花樹用力一撞
飄了好多好多花瓣下來
連櫻花生乳捲都一起掉下來了！
原來只要「奮發象上」，沒有什麼是吃不到的！
好天氣就有好食慾！
🔥Tag你身邊的吃貨好朋友「@_______，你這頭吃貨🐽快跟我一起去全家吃吃吃吃~」
",26,1
50,156711121097246_1067733959994953,269,357,animated_image_share,156711121097246,2017-05-11T11:00:00+0000,"只要在4月~5月 #聰明選擇 系列文，分享並留言
留言告訴小編: 為何想試試這支牙膏? Ex: 微晶鹽一支雙效，我的聰明選擇!",240,1
0,287709864938481_408441872865279,0,109,share,287709864938481,2017-04-19T11:00:00+0000,"不知道粉絲們在開車前有沒有檢查車底的習慣呢？
如果不小心出現有小朋友或小動物藏在車底的狀況
養成這項開車的好習慣
就能盡量避免憾事發生喔！
除了檢查車底外
米寶也貼心提醒各位粉絲
開車前別忘記先檢查一下愛胎唷~

#米其林關心您 #米寶伴你左右
#轉發分享與好友一同守護行車安全",7,1
0,248954465174600_1364130730323629,5,448,video_inline,248954465174600,2017-03-25T13:00:00+0000,"今天來跟大家分享小編很喜歡的一段短片，
看到最後恍然大悟之後特別有感觸呢!
你選擇如何和大自然中的每個生命相處呢?

做出好的改變，
從現在開始。

#HV10million
#ToyotaHybrids",47,1
36,366439094270_10155543822829271,39,465,animated_image_share,366439094270,2017-05-08T10:20:39+0000,"【Legion Level Up】💪

你是路人、閒人，還是神人? 😉
解鎖你最6的遊戲名稱，留下你的大名並Tag一位隊友寫下「@______，我最強的是XXX !」，並公開分享此篇貼文",25,1
0,608262145912469_1549746648430676,7,42,photo,608262145912469,2017-06-22T10:21:47+0000,"我們運用特殊科技，將卡圖艾味道注入的圖片裡，
聞聞看，你聞到了哪些味道?☕
(A)紫羅蘭花香(B)堅果香(C)蜂蜜味(D)以上皆是
快留言告訴我們答案！

風靡全國的「卡圖艾限定版」到底有多香？
",2,1
0,224451981016415_1144359502358987,2,308,new_album,224451981016415,2017-03-11T14:06:40+0000,"【 Mercedes-Benz 馳騁未來超粉體驗日 直擊體驗精彩花絮 】
感謝超粉熱烈參與! 結合了車款展示、互動體驗、試駕試乘、餐廳美食, Mercedes-Benz超粉體驗日打造車迷的夢幻體驗活動, 超粉除了近距離欣賞Mercedes-AMG GT S精湛的造車工藝 、試乘體驗Intelligent Drive先進科技及品味獨一無二的Mercedes-AMG「INNER FORCE」賽道香水.  最後在品嚐「牛排教父」鄧有葵特別設計的美味佳餚下完美落幕!
 
歡迎參與現場活動的幸運超粉，於貼文下方留言與更多人分享你的獨特體驗，也邀請所有粉絲來到#MercedesBenzPopUpTaipei 一同探索更多 
",0,1
0,139589396215732_795161117325220,1,3,photo,139589396215732,2017-05-02T11:30:00+0000,"【浴室都該擺上一罐的魔法卸妝密器】
忙了一整天，回到家就是想快速卸妝洗臉接著休息
不想卸妝洗臉花費太多時間？

哪裡買
追蹤露得清IG",0,1
1026,143039229176602_779648398849012,1058,6109,photo,143039229176602,2017-04-10T09:00:00+0000,"聽說現在只要用電腦在Yahoo搜尋「長榮航空」✨
就會有神祕人物超萌現身，而且還有機會和他們近距離接觸！
事不宜遲現在就搜尋🏃快跟小潔說你找到誰🔍

只要在4/16 23:59之前於留言處上傳搜尋結果截圖並留言：
「@tag(一位朋友)我找到了______，本周末在________，不見不散！」",228,1
106,287709864938481_408950399481093,98,177,photo,287709864938481,2017-04-20T11:00:00+0000,"【！！！忠實粉絲94你！！！】

許多粉絲來私訊米寶說
每次看到有趣的活動想參加時都已經慢了一步
內心只有一個飲恨呀～～～
米寶在這邊告訴各位一個小撇步喔！
只要點入粉絲團上的「追蹤中」
並將台灣米其林粉絲團設為「搶先看」
這樣以後關於米其林最新的活動消息與好康資訊
粉絲們就能一手掌握囉！

現在就截下把米其林粉絲團設為搶先看的畫面
並Tag你的好友一起加入忠實粉絲行列",50,1
3746,398020373782_10155426071258783,2178,10810,video_inline,398020373782,2017-05-12T13:00:00+0000,"《金牌2017年度代言人-五月天》嗨啤登場！ 

先前有參加「乾杯五月天」影片募集的捧由，有找到自己的身影嗎？
沒有的人也不要灰心！金牌這個夏天要持續和大家嗨啤all the time！
即日起至5/31 18:00止，留言tag一起#嗨啤 的朋友，並分享影片設公開，",2832,1
3,270750529766166_719057398268808,11,592,multi_share,270750529766166,2017-03-16T11:30:00+0000,"驚😨😨!! 
風行歐洲電動小徑車 紅遍電影界、萌寵界等網路名人圈❤❤❤❤ 
別說你不知道🤔🤔 (( 噓~跟不上，就偷偷看影片↓↓↓↓😏😏😏😏)",8,1
4,150260960605_10155843911555606,3,152,album,150260960605,2017-04-21T13:43:00+0000,"回家試試麗雅的小Tips吧
 
雅雅黑晶小Tips:
1.人是醒了但眼睛還在睡嗎？好吸收的眼凝露可用無名指腹輕點按摩，更愛冰珠按摩眼周，消除浮腫(你們給我醒一醒啊~)
2.曝曬完太陽、游泳、 長時間待在冷暖氣房與長途旅行的機艙讓人像朵乾燥花🥀，皮膚狀況更是不穩定，清潔完之後厚敷肌因賦活露保養急救，也可隨時補充，還可當指緣油~
3.在平常使用的乳液之前，多加一道保養當精華液使用，稍微按摩很快就全部吸收，全臉保水透亮亮(戴墨鏡~)",0,1
0,622567637810519_1317314268335849,0,209,photo,622567637810519,2017-03-11T12:00:00+0000,"驚蟄春雷初響，聽～春天的腳步近了！

秋冬的華麗蕾絲、沉穩深型悄悄的退居二線。內衣專櫃上的柔柔粉嫩色系新品，彷彿發芽一般，揭開春夏清新怡人的美好新氣象。今天，小編要大方分享自己的筆記重點給大家，分享春夏內衣的選購重點吧！

1. 關於罩杯
罩杯的材質，關係著穿著時的舒適與透氣。選擇透氣或具空氣感的素材，帶走穿著時的悶熱與黏膩感，保持不悶、不熱、不黏的舒爽感受。

2. 關於肩帶
好的肩帶讓穿著時舒適減壓，同時提供安定與支撐，將胸部固定在正確位置，不會因活動而滑動。細纖維織造的肩帶，最適合春夏季節。

3. 關於外觀
春夏衣物大都輕薄，簡潔素雅的無痕內衣就是最佳首選！方便我們隨興搭配各式輕柔材質的外衣，也不擔心會因為透光而讓自己的內衣曝光，避免尷尬囉！

#選擇對的內衣來搭配不同場合的衣服！
#春雷初響，華歌爾輕透記形Bra即將登場！
#Wacoal小編與妳分享春夏內衣選購必讀重點！",62,1
0,177612180793_10154671418330794,0,0,video_inline,177612180793,2017-06-03T13:16:33+0000,"ZenFone 狂歡趴現場直播報導---Part 3
謝謝粉絲們支持，今晚的ZenFone 狂歡趴順利結束，我們邀請粉絲們來分享這次演唱會的感想💝

 #感謝所有接受小編訪問的粉絲 #真摯感謝",0,1
0,360820761653_10155541735666654,0,17,photo,360820761653,2017-06-25T03:00:00+0000,"【#打造夏日涼視覺 #現學現用】
打造夏日涼意不只是體感溫度喔！
眼睛也可以很清涼😍
快來偷學幾招回家用~
1. 收拾熱感擺飾物，如:地毯、地墊和毛抱枕。
2. 加裝隔熱窗簾或隔熱紙。
3. 在室內擺放綠色植物和流動的水。
4. 將黃燈泡改成白光LED燈泡。

打造涼視覺不必花大錢 快來按讚分享囉♥",4,1
0,359854104118589_1126379410799384,1,448,photo,359854104118589,2017-05-10T04:00:00+0000,"【寶妹職場放鬆の小撇步✍】
長期盯著電腦工作，許多上班族都成了""""久坐一族""""
慢慢地。身體開始出現各種不適😵 😵 😵 

工作忙碌身體也要顧‼
起來動一動，舒展身心，呼吸新鮮空氣吧
⬇現在就跟著寶妹一起放輕鬆⬇",3,1
0,366439094270_10155722378869271,5,535,photo,366439094270,2017-06-26T11:12:42+0000,"【Legion 軍團見面會】 倒數二天~ 即將開始!📣

6/28 (三) 下午2點Legion 軍團見面會來囉! 你是收到邀請函的VIP玩家嗎?

Dinter與Gear將親臨分享使用Legion的超威密技，幸運玩家還可上台進行零距離互動、參加分組對抗賽，體驗Lenovo全新電競品牌Legion! 

受邀玩家將收到Lenovo團隊寄出的Legion邀請函，記得查閱註冊所留的Email信箱，並於6/27(二)中午12點前以Email回覆資料，以保確認資格，參與這場專屬熱血玩家的電競派對!

當天的分組對抗賽將進行FB現場直播，為你第一手傳送現場緊張刺激的對戰。請準時上線Lenovo Taiwan粉絲團，為你支持的選手吶喊吧!

✔活動時間: 6/28(三) 14:00-17:00 (13:30 開始入場)
✔活動地點: 三創生活3F (台北市中正區市民大道三段2號)
✔直播時段: 6/28(三) 15:20 開始 

注意事頊:
1. 受邀玩家需在6/27中午前回覆出席意願，以確保參與資格。
2. 本活動憑邀請函入場，因座位有限，僅限本人使用, 恕無法攜伴參與
3. Lenovo保留活動更改修正權利",1,1
0,1466345270273983_1774970952744745,0,75,video_inline,1466345270273983,2017-05-06T10:00:00+0000,"【按讚推薦給女性朋友們】

絲綢隨風飄蕩，那脫俗、優雅的美，總讓人目不轉睛。

這樣的空靈質地與輕盈美感，成就夢幻逸品—Tissot T-Wave 的誕生

#WOTW #WatchWednesday",4,1
0,131580750222123_1439101326136719,0,0,photo,131580750222123,2017-06-19T04:00:00+0000,"追蹤SYM IG了嗎🔜https://goo.gl/We9xhB

【CRUiSYM週末活動！報你知📣】
假日不該悶在家裡！快一起騎車出遊～
粉絲們快快來報名！

〖益隆咖啡團-蘭陽鯨喜之旅〗
時間：6/25(日)
地點：益隆車業<台北市士林區重慶北路四段244號>
活動資訊>>https://goo.gl/iZKFvT

〖SYM CRUiSYM 300 中區重車試乘會〗
時間：6/25(日)
地點：豐年駕訓班<台中市大里區大智路600號>
活動資訊>>https://goo.gl/VNFuWz",13,1
0,142816435924517_605694409636715,7,17,photo,142816435924517,2017-05-01T01:45:05+0000,"【星展腦筋動一動】
🎉辛苦的勞工朋友們〜勞動節快樂〜🎉
😉感謝勞工們的付出和貢獻
許多國家都將「 五一勞動節」 訂定為國定假日
但其實還是有些國家例外喔
💡星小編來考考您
下列哪一個亞洲國家今天沒有放假？

A.泰國
B.韓國
C.新加坡
D.馬來西亞

#星展腦筋動一動 #勞動節",1,1
