friend_tagg_count,pid,comment_count,like_count,post_type,fid,created_time,message,share_count
0,728207190548689_1294085620627507,0,186,photo,728207190548689,2017-05-11T03:00:00+0000,"新好男人代表李李仁曾說：「陪老婆生兩次孩子，我知道女人有多麼偉大。」
貼心的丈夫們，別忘了在母親節當天，送上康乃馨對辛勞的太太表達感謝，再加上一盒金莎，讓孩子的媽感受你滿滿的寵愛！",5
0,333338480975_10154332277555976,1,702,photo,333338480975,2017-03-18T09:30:00+0000,"◤【年。味】優選作品分享◢
繽紛花燈高高掛，照亮的新年新希望 🏮🏮🏮【拍攝幕後故事】
張燈結綵過新年，每年農曆年之前會在普濟殿和國華街上看到五顏六色的燈籠，吸引了不少民眾前往賞燈，襯托出過年期間的味道。

感謝粉絲 < 李銘杰 > 精彩照片
EOS 7D
光圈 F4 ，感光度 ISO1600 ，快門 1/10 秒

#CanonTaiwan #優選作品 #年味 #過年 #花燈 #普濟殿 #夜間攝影 #photo #photography",4
3,312562738827552_1390312361052579,9,368,video_inline,312562738827552,2017-06-21T07:00:00+0000,"【CITIZEN 全新自由變裝潛水錶】

不在海裡的時候想拆掉橡皮錶帶的束縛嗎？
全新可拆換錶帶的 CITIZEN 光動能潛水錶
輕鬆更換錶帶，造型由你選擇
讓你在都市人海裡，也能自在的當城市冒險者！

限量上市｜光動能時尚潛水錶《 AW1531-89E 》：
https://goo.gl/ODpu97

▶限定賞錶據點：
台北旗艦店-精光堂時計 
02-2711-8551

新光三越A4形象店-綺華麗
02-2722-5813

中壢大江購物中心-派迪爾鐘錶
03-468-0241

台茂購物中心形象店-建興時計
03-352-6782

新竹BIG CITY形象店-精光堂時計
03-515-2886

台中中友百貨-精光堂時計
04-22255706

台中勤美誠品形象店-樺琦屋
04-2326-3202

台中大遠百形象店-精光堂時計
04-37032596

南紡購物中心旗艦店-精光堂時計
06-2095890

高雄夢時代旗艦店-精光堂時計
07-970-4699",15
16,245293232158826_1455807441107393,195,200,video_inline,245293232158826,2017-04-20T06:10:41+0000,"#LGG6上市記者會 現場直播ING~
到底有哪些驚為天人的特色呢？快跟著小編一起來 Follow吧！
代言人楊丞琳也會現身分享她的使用心得唷~ 
板凳雞排準備好，小編隨時都會出招哦！
今天17:00前，只要答對任一問題，就有機會獲得電影票乙張(共5名)

［問題］LG G6
1. 完美螢幕比是?
2. 螢幕是幾吋?
3. 獨有方形相機模式共有幾種？
4. 前後雙廣角各是幾度?
5. 有哪些顏色?",47
0,601530866559001_1598724910172920,0,0,photo,601530866559001,2017-06-02T12:31:00+0000,"【保健搜查線 § 大腸癌危險因子的生活特徵你有沒有？】
台灣大腸癌佔十大癌症死因第三位，發生率站上第一位，而且是年輕化最快的癌症，年紀最輕的病例已經推進20歲以下。
　
《不要再對新國病掉以輕心》
除了先天帶有大腸直腸癌的遺傳基因，以下這些常見的生活特徵，也會讓你累積大腸癌的危險因子！
　
📌生活壓力大作息不正常
→忙碌生活讓生活緊張壓力大，腸道菌叢被破壞使免疫力降低，產生毒素及發炎
📌喝水少、排便少
→水分不夠，造成腸道水分與蠕動不足，宿便無法排除使毒素累積。
📌膳食纖維吃太少
→每天至少要吃300克的蔬菜，維持腸道健康，水果不能完全代替蔬菜。
📌喜歡吃加工食品
→加工肉品常添加亞硝酸鹽→經腸道作用成為亞硝胺類等致癌物質。
📌長期外食
→食品添加物和高油、高鈉無形中使口味越吃越重，增加腸道負擔。
📌喜歡高溫燒烤與油炸
→肉類和澱粉類食品溫度超過150度，會釋出致癌的化學物質。
📌過量攝取甜食和酒精
→過量攝取糖和酒精，熱量高使人肥胖，也會容易使腺體病變增生瘜肉。
 　
小編提醒您：
如果家族成員有瘜肉症候群或大腸癌病史，應固定到醫院健診，進行直腸指檢或纖維結腸鏡檢查。",0
0,359854104118589_1082592675178058,0,336,animated_image_share,359854104118589,2017-03-28T04:00:00+0000,"【要健康，就要動】

為了健康，保持良好的運動習慣真的很重要!💪
無論是提早1小時起床晨跑、吃完午餐走路消化，
或是每週利用空閒時間打球運動都是很好的選擇🏀

運動時會流失大量水分，要怎麼恢復身體所需的能量呢?
那就來瓶✨✨✨寶礦力水得✨✨✨!
補充水分，也要補充電解質，讓寶礦力帶給你滿滿活力!

#寶礦力水得
#運動必備飲品
#電解質",0
0,1108914559139181_1596615150369117,7,50,photo,1108914559139181,2017-06-14T06:00:00+0000,"【#9月台北-釜山最低票價  -💻：https://goo.gl/IxtP52 】
TWD 2,200!! TWD 2,200!! TWD 2,200!!😍
趕快組個韓國賞楓團吧🍁~這種價格不揪團對不起朋友阿!!為了友誼的聯繫，不用多想了吧!!👍

✈更多濟州航空資訊
📱手機：https://goo.gl/h4Bpo2",0
0,132853350120519_1424991980906643,0,73,album,132853350120519,2017-03-16T13:00:00+0000,"【NB INTENSITY 高彈性的輕跑快感】

NB INTENSITY 為高強度訓練設計的服飾系列，高彈性布料特色提供零阻礙的運動體驗

季節改變，冷熱溫差難拿捏，INTENSITY風衣外套以內層貼合網眼布料防止汗水沾黏搭配外層防風防潑水材質，無論綿綿小雨或是驟日放晴，帶給男性跑者舒適的春日跑步體驗。

INTENSITY女性訓練服飾則以彈性萊卡纖維與透氣網布為主角，強大的吸濕排汗功能讓女性裝備能夠兼顧美麗與舒適，跑出美力！

NB Dry 科技，體驗乾爽舒適的輕跑快感>>http://www.newbalancetaiwan.com.tw

#Newbalance #Performance #AlwaysInBeta #NBINTENSITY #NBDry",1
1,1070545629682214_1395112943892146,1,25,,1070545629682214,2017-03-14T01:23:24+0000,"真航空 春日浪漫遊首爾 !! 每人機票🎉🎉 6,688含稅

注意事項:
✈出發日期:3/30~4/15 之間出發來回5天行程(不可延長或縮短)
    (3/31-4/2除外)
✈機位數量有限需視班機狀況而定
✈票價內含15公斤行李及一件12公斤手提,提供水及輕食

真航空航班時間:
LJ082 台北-首爾(仁川) 1025起飛 1355抵達
LJ081 首爾(仁川)-台北 0750起飛 0925抵達

真航空 春天趣首爾旅行 訂位洽詢
↓↓↓↓↓↓↓↓↓↓↓
Email:kit.chen@toe.com.tw 或私訊
週一~週五9:00-18:00 (中午12:00-13:30休息)",1
5,131346323572353_1693633720676931,9,175,,131346323572353,2017-06-22T04:33:47+0000,"【重要公告】切勿購買非<世潮>進口之貝親奶瓶、奶嘴，以免消費者權益受損!

台灣市面上已出現貝親奶瓶、奶嘴的仿冒品，請務必確認您購買的商品包裝上所標示的<進口商>為世潮企業股份有限公司(貝親台灣的獨家代理商)，才是正品。為維護寳寳使用安全、消費者權益，切勿購買非<世潮>進口之貝親奶瓶、奶嘴，以免損及寶寶的安全及您的權益。",23
0,758362110876541_1467850353261043,0,2,animated_image_share,758362110876541,2017-06-26T08:40:49+0000,"🔥夏天的汗臭、皮脂污垢就交給奈米樂解決吧！
日本高科技專利MEE洗淨配方，加上低泡、易沖洗的特性，讓衣服洗乾淨還能省水省電喔！🤓💴
中性、無磷無螢光劑，來自天然棕櫚油，對地球更友善🌎
全台大賣場、全聯、PChome、YAHOO購物中心、博客來都能買得到唷！看更多奈米樂介紹 https://goo.gl/2Pk3qX",0
0,143039229176602_804565669690618,7,1605,share,143039229176602,2017-05-15T04:00:00+0000,"【#星空聯盟 歡慶創立20周年】

🎊星空聯盟創立至今已滿20周年，為歡慶20年來成功「連結世界旅人與文化」，星空聯盟回到最初的創始地─法蘭克福，宣告未來十年將運用數位科技，更進一步提升旅客的旅行體驗。

🔎詳細新聞訊息：
https://goo.gl/CP4wVm

#EVAAir
#星空聯盟20周年
Star Alliance",24
0,259407140820188_1340053206088904,0,163,photo,259407140820188,2017-04-05T01:21:39+0000,"羽生結弦(ANA所屬選手)在世界花式滑冰錦標賽中感謝大家熱情的鼓勵☆
（來自羽生選手的感言）
「大家好。我是羽生結弦。
在接下來的比賽中，我會更加努力練習。非常謝謝大家的支持與鼓勵。」",2
0,893971203963485_1609594189067846,0,24,animated_image_share,893971203963485,2017-04-22T12:00:00+0000,"【#跟著安教練動一動】深蹲｜幫助骨質健康 增加腿部肌力

你知道腿部是人的第二心臟❤嗎?由於腿部是軀幹的末端，距離心臟最遠，必須依靠腿部肌肉力量幫助末端血液回流到心臟，因此腿的健壯等於是身體的健壯。

透過深蹲肌力訓練可以讓肌肉收縮並適度給予腿部負重，進而刺激骨細胞活躍，幫助骨骼鈣質吸收，同時增加腿部肌力，打造好的行動力🏃

Step1:雙腳打開，比肩稍微寬一些，2腳向外30度
Step2:雙手與地板平行伸直，像坐空氣椅般向後坐下，膝蓋約呈90度，維持10秒

快跟朋友分享深蹲動作，週末相約來運動，一起打造好的行動力吧!

《安教練小提醒》
◎重心放在後腳跟，膝蓋勿超過腳尖
◎膝蓋切勿向內夾

#深蹲 #鍛鍊骨骼增加腿部肌力",1
0,586458848112855_1337136559711743,1,171,video_direct_response,586458848112855,2017-04-25T23:30:00+0000,"【一起飛 賞你飛 倒數黃金24小時】
機會是給所有人的，但是只有不足24小時！
別揉眼了，機會就在你的眼前。

立即進入 twcampaign.jetstar.com/FlyNow 參加抽獎！
留意每日賞飛時間，限時進入抽獎網站賞你額外一次抽獎機會。
快把握賞飛機會，分享給身邊好友一齊參加吧！

是日賞飛時間－4月26日 大阪(關西) 3K 721  早上 11:40 至中午 12:40

#一起飛賞你飛 #FlyNow #捷星台灣 #JetstarTaiwan #精彩由低價開始
*須受有關條款及細則約束。
*注意每個用戶最多只有三次抽獎機會，一次於登記後、一次於分享後及一次於賞飛時間時登入。
*參加者將自動進入賞你飛大抽獎，有機會贏走高達NT$40,000機票禮券！",3
0,893971203963485_1569579676402631,0,20,photo,893971203963485,2017-03-15T12:00:02+0000,"【#行動力學堂】營養師解惑—飲食少鈣恐變胖?!正確觀念報你知📣

你也跟怡小編一樣在意自己的體重嗎?網路上出現「缺鈣容易發胖」的說法，是謠言還是正確觀念?缺鈣真的容易變胖嗎?看看營養師怎麼說👇👇👇

當體內缺乏鈣離子時，除了從骨骼中釋出鈣質，以維持血鈣濃度穩定外，大腦也會釋放訊號，增加食慾，藉由飲食來補充缺少的鈣質，因此缺鈣的確容易影響體重機上的數字😱

另外，國外研究發現，鈣質攝取量不足的女性常有較高的體脂肪，而在適當補充鈣質之後，可有效降低身體對食物的慾望。

控制體重的方法除了飲食控管與規律運動，補足鈣質也不能少，快分享給好友👭，一起當個行動力滿滿的窈窕淑女吧！

#缺鈣容易變胖 #補足鈣質 #控制飲食與規律運動 #當個行動力滿滿的窈窕淑女",4
0,216135085189212_1039831052819607,0,1,multi_share,216135085189212,2017-06-27T03:00:00+0000,"芝加哥公牛啦啦隊來囉！！🎉
👉將會在本週四 (6/29) 18:30-19:00 
👉於大潤發中崙店舉辦見面會！

當日前往選購Extra無糖口香糖，
便有機會和啦啦隊員們合照及互動喲~😍😍
#吃完喝完嚼Extra  打勾勾，不見不散",0
0,100860886668027_1255465301207574,0,35,photo,100860886668027,2017-03-07T04:30:00+0000,"The Deli推出爐烤牛肉禮籃組合，感受烘烤牛肉入口外層微酥且柔嫩多汁的鮮美風味，搭配各式風味美點，以精緻禮讚傳遞暖心祝福。
為確保食品品質，需於三天前預訂。
詳情及預約請洽02 2321 1818訂席中心。

The Deli presents the roast beef gift basket. Enjoy roast beef’s crisp coating and tender meat, accompanied by a variety of delicious side dishes, a perfect gift basket to express your warmest regards. 
To ensure the best food quality, please place order three days in advance. 
Reservation Hotline 02 2321 1818",0
0,154657374691449_773077359516111,0,17,photo,154657374691449,2017-04-29T07:00:00+0000,"【周六來一場】
一個人的訓練有時會有點失去動力，偶爾跟朋友們來場團體運動吧！
不僅能運動，還能增進彼此情誼；不論輸贏，都是最好的回憶 🤜🤛",0
0,118148074867387_1609629349052578,3,3987,photo,118148074867387,2017-04-19T02:30:00+0000,"【#茶裏王@#上班族觀察日誌】

打電話也能一秒看出菜鳥還老鳥！
以下開放分享你的菜鳥糗事.....

#老闆電話要記好
#菜鳥職場記
#沒人比我糗",32
11,170290829685289_1372164309497929,88,2823,new_album,170290829685289,2017-04-30T16:05:48+0000,"勞動節怎麼過？ 
家樂福要你三八三八過！ 
 
明明就五一勞動節…  
是在三八什麼啦(黑人問號) 
 
 #勞動節 #來 #家樂福 
 #聽阿福叨叨共 #一定讓你知道",171
0,127621073969166_1367138903350704,0,70,animated_image_share,127621073969166,2017-04-07T09:07:32+0000,"展元熱血推薦！！！
【蔬果多穀】一杯可喝到16種""蔬、果、豆、穀、麥""
百種吃法加四種變化，讓您乾濕冷熱搭配都沒問題喔
堅果/杏仁/芝麻，三種口味一次擁有！
好想喝蔬果多穀啊.....(泣)
【60入超值組】大包裝，大享受→https://goo.gl/gkWF4D
【蔬果多穀】影片連結→https://goo.gl/Kho7cV

#蔬果多穀
#營養早餐",4
7,1025203670852550_1523408777698701,57,140,photo,1025203670852550,2017-06-23T12:00:00+0000,"❤Merries專屬好康❤心得募集～上傳寶貝穿著妙兒褲的照片 有機會把一箱正貨帶回家！

喜愛妙兒褲的爸比媽咪照過來~把正貨帶回家的機會來囉！拍下家中寶貝穿著妙兒褲的照片於本貼文上傳，並附上真心推薦的使用心得，妙妙兔會選出最棒的5篇心得，送出產品一箱唷！

★穿著妙兒褲或是和妙而舒妙兒褲產品一起拍攝的照片都可以
★複製/抄襲他人的心得都不算數呦~

👉上傳照片&心得前先看妙兒褲的好穿關鍵：https://goo.gl/oa8HF8

👉立刻入手最受歡迎的妙兒褲： https://goo.gl/eXhYT7

【活動時間】即日起至2017/7/6(四) 23:59止
【活動辦法】留言分享妙兒褲體驗心得+上傳寶貝穿著妙兒褲照片（或與妙兒褲的合照）
【得獎公布】2017/7/12(三) 18:00公布於妙而舒粉絲團 
【活動獎品】妙而舒妙兒褲正貨一箱（共選出5位得獎者）
【領獎方式】妙妙兔將會私訊得獎的粉絲，請收到私訊通知的妙媽咪們，在2017/7/16(日) 23:59前，回覆姓名、電話、地址，妙妙兔收到確認無誤後，將在2017/7/17當週開始依序寄送贈品。
【注意事項】超過2017/7/16(日) 23:59前未回覆私訊的粉絲，視同放棄得獎資格

#Merries‬ ‪#妙而舒‬ ‪#Merries專屬好康",62
0,608262145912469_1409568249115184,2,55,photo,608262145912469,2017-03-13T00:00:07+0000,"【官網搶先曝光!超大杯的美式咖啡登場😋】
粉絲們~愛睏星期一，明明已上班了~
但卻人到魂未到😪😴😱?

👉超大杯👈美式晨光咖啡 Preludio 
口感滑順、帶有烘培麵包香氣的早餐咖啡😍

就讓我們善用電腦開機的等候時間
☕快速煮杯「美式晨光咖啡」
🍞再搭配美味的早餐
🌞點亮你的早晨時刻，從現在開始！

搶先品嚐➡ http://bit.ly/2m6AMz7",1
0,622567637810519_1417529674980974,4,113,photo,622567637810519,2017-06-18T07:00:00+0000,"【活動預告！2017 Wacoal Sports 實體展售會】

2017 Wacoal Sports 實體展售會，熱烈進行中……

+-+-+-+-+-+-〔第二場］新竹遠東百貨，GO！-+-+-+-+-+-+

2017/06/20(二)〜28(三) 記得我們有約！

2017/06/24(六)〜25(日) 虛擬路跑競賽，歡迎姊姊妹妹來挑戰！

#別讓大雨澆熄妳的熱情
#WacoalSports #WowGirl #華歌爾 #最懂胸部的運動內衣
#2017WacoalSports實體展售會 #新竹遠東",5
0,118148074867387_1650418201640359,2,60,photo,118148074867387,2017-05-04T04:24:56+0000,一個Move轉身為王！！,0
0,124885954253956_1329114113831128,3,113,photo,124885954253956,2017-05-12T10:00:00+0000,"母親節即將到來，
不管扮演什麼身分，
都要好好享受自在的生活，
帶著媽媽還有自己都舞動起來💁",1
41,251538521716188_638030619733641,77,3130,share,251538521716188,2017-03-16T10:00:01+0000,"【台灣虎航 TigerWOW 挖好康】
#二日限定 　#周五零點開賣   訂票去👉 https://goo.gl/5tF1vr

浪漫又懷抱夢想的雙魚座，該是時候給自己一個小旅行囉！
台灣虎航3月獻上多條優惠航線，到大邱穿梭在近代胡同中找尋歐巴的身影；到沖繩追訪春天的氣息；去福岡的屋台狂歡；在名古屋來碗台式拉麵！踏上岡山的美觀地區，登上東京晴空塔眺望遠方。

台北出發（單程未稅價）
大邱－－TWD1,188起
沖繩－－TWD1,288起
岡山－－TWD1,399起
福岡－－TWD1,499起
名古屋－TWD1,499起
羽田－－TWD1,699起

訂票去：https://goo.gl/5tF1vr
購票期間：2017/03/17 00:00– 2017/03/18  23:59
搭乘期間：2017/03/26-2017/5/15

注意事項：
1. 此優惠價為單程未稅，訂位時出現的售價為加上機場稅之含稅價(3月份機場稅參考金額：台北TWD500、大邱TWD630、福岡TWD266、名古屋TWD706、沖繩TWD275、羽田TWD733)
2. 每個航班優惠價機位開放銷售之日期及機位數有限，售完為止
3. 僅適用於台灣虎航航班(IT開頭的航班號碼)
4. 此優惠亦適用於台灣虎航手機APP (Android系統用戶使用前請先更新)
5. 更多注意事項詳見下列說明網頁
http://fans.tigerairtw.com/2015notice/PR.html
*手機版網頁以及APP若因流量過大無法訂位，請改於PC版網頁訂位。    
#TigerWOW",74
202,131346323572353_1695388037168166,148,550,photo,131346323572353,2017-06-23T16:30:29+0000,"✦2018年貝親小小代言人甄選活動✦

每一年大家都殷切期盼的貝親小小代言人甄選活動開始起跑!每位寶寶的可愛都有獨特的展現方式，只要符合Pigeon貝親所需要的特質，都有機會成為貝親小小代言人喔~

▶募集時間：即日起至2017年7月15日
▶年齡限定：僅限出生日期為2015年7月15日～2016年9月15日，年滿10個月至2歲整的寶寶參加。(入選者需提供健保卡或戶口名簿影本作身分確認。)
▶參加方式：FACEBOOK帳號登入後，加入【台灣貝親粉絲頁】後將寶寶照片(請以寶寶近1個月的生活照為主，非寫真與修片照；為正面、五官清楚、臉部及頭部不配戴任何大型配件，如：眼鏡、帽子…等)上傳至活動頁面，填妥相關資料並轉分享至個人FACEBOOK塗鴉牆。
▶活動網址：http://www.pigeonbaby.com.tw/event/2018pigeonbaby/

參加活動前請務必詳閱活動說明喔~

#貝親小小代言人 #2018貝親小小代言人",116
0,77322222971_10154726251227972,0,50,photo,77322222971,2017-05-29T02:30:00+0000,"#潮生活推薦 #端午節快樂 #Swift #輕薄返鄉不當駝獸 

端午連假到啦～大家是不是都趕著返鄉呢?
等車、搭車無聊時，就拿出Swift追個劇吧！

❤ 極輕纖薄，隨身帶著不怕重
❤ 電量9小時起跳，塞車在久也不怕
❤ 不管車裡多擁擠，也能維持優雅(撥頭髮

—— 你的時尚　由你做主 ——
Swift 3 👉 https://goo.gl/gJW5Wn
Swift 7 👉 https://goo.gl/9dF5oR

#走在路上也要展現時尚魅力 
#有了Swift_路人回頭度暴增
#返鄉也要夠fashion
#玩美編",4
8,150260960605_10155749340845606,14,876,multi_share_no_end_card,150260960605,2017-03-24T11:30:00+0000,"妳知道酵母有什麼神奇功效嗎?
它能激活細胞、持續修護肌底！ 
😲小黑瓶👉業界唯一！擁有3大活性酵母的修護精華
不只穩定皮膚，讓妳更透亮、更年輕!
免費領取試用🎁 https://goo.gl/9rrurt 🎁
*3大活性酵母: 原菌活萃、釀酒酵母、雷特氏B菌",33
0,267009673341918_1493347944041412,0,8,photo,267009673341918,2017-05-05T07:17:58+0000,"<<『吃吉野家抽大金清淨機』得獎名單公布>>

『吃吉野家抽大金清淨機』第一波得獎 於2017/05/03(三)下午2點，在張嘉明律師見證下， 
抽出3位幸運得獎者，得獎名單如下: 

1.柳O承 0958-XXX-903 八德店
2.余O美 0932-XXX-994 古亭店
3.陳O珍 0986-XXX-944 高雄中華店

大金獨創閃流放電+主動離子雙功能、分解有害物質的三個步驟、閃流放電3C:Clean Clash Cycle，讓您遠離pm2.5的威脅，給您一個清淨空間。
SLIM TOWER加濕X空氣清淨機的全新概念。簡潔、時尚新設計！前衛外觀設計，完美搭配室內裝潢。

恭喜所有幸運的得獎者!!!
沒中獎的粉絲們不要難過，活動持續進行中，
至7/31前都有機會抽中喔!!一樣還是有滿滿的大獎等你拿，下次可能就是你喔~~

★★「吃吉野家抽大金清淨機」→ http://goo.gl/BceaUl
-吉野家官網 → http://www.yoshinoya.com.tw/
-店舖檢索→http://yoshinoya.com.tw/02store/store-list.php",0
0,135126653278490_674929499298200,15,254,photo,135126653278490,2017-05-05T04:00:00+0000,"再過半天就是週末啦！
人還坐在教室、辦公桌前，心卻隨酷航飛機飛向遠方渡假了 ✈✈
此刻的你，最想飛去哪裡呢？",0
0,124885954253956_1313297112079495,0,10,multi_share,124885954253956,2017-04-24T01:25:44+0000,"📣金蘭盃賽事報告📣 【報名日期延至5/5號】
號外號外！首波全台南北海選預賽 徵件火熱進行中
為了答謝全國選手的熱情
✏✏✏特延長報名日期至5/5號✏✏✏
歡迎全國廚藝高手及金蘭粉絲們踴躍分享參與
👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏
第七屆金蘭盃「醬味台灣」－小城故事
書審僅需繳交完整資料即可參與南北賽海選
🏆最終決賽總獎金更高達30萬元🏆
想要一戰成名的廚藝高手千萬不能錯過喔！！
 👉報名時間：即日起到5/5報名截止。
👉報名專線：02-25626001分機309林小姐
👉網路報名請往此→http://so006.so-buy.com/front/bin/home.phtml",2
0,230480580298850_1621906911156203,2,120,photo,230480580298850,2017-04-13T09:45:00+0000,"【馬牌休旅車胎 – 煞停專家，伴您安全出發】 

雨季到來，偶爾開車出遊，歡度放假的好時光
除了玩得盡興外，還是安全最重要！ 

經全球專業機構評比，屢獲優良評價；馬牌輪胎煞車制霸，優秀的抓地力，讓您旅途安心暢行。無論是輕度越野、一般商用，還是追求高速下的穩定性，馬牌的休旅車胎皆能滿足您： 

▶週末露營、偶爾出走戶外的你 
適合能駕馭輕度越野的 ContiCrossContact™ LX 2 

▶追求高速也能穩定操控的你 
適合運動型的 ContiCrossContact™ UHP、 
高性能的轎跑胎 ContiSportContact™ 5 P SUV 

▶在意節源議題的你 
適合安全與節能兼具的 ContiEcoContact™ 5 SUV 

休旅車的好，配上優秀的輪胎更知道。 
讓馬牌安全伴您暢行各地、踏遍旅途吧！ 
歡迎各位車主們至馬牌店家詢問 

全台德國馬牌輪胎據點→http://goo.gl/jfWE2w 

-------------延伸閱讀------------- 
各款休旅車胎資訊→https://goo.gl/dW9OGX 
LX媒體試車報導→https://goo.gl/8kf2Fx 

#馬牌輪胎 #德國馬牌輪胎 
#休旅車胎 #輕度越野 #SUV",23
0,191228817579105_1345236308845011,0,62,photo,191228817579105,2017-05-10T09:34:09+0000,"辛勞的母親，值得最好的呵護~💞
一起在感恩的季節中，
好好寵愛無私的媽咪吧！🌹

凡於5/12-5/14，憑KOSÉ高絲Line的活動兌換畫面，購買母親節任一特惠組，感恩加贈「雪肌精極效輕透防曬凝膠N 25g」🎁

💡活動店點：高絲百貨專櫃
💡每人限贈乙次乙份，數量有限，贈完為止。

 #高絲",0
0,219449834741698_1555287714491230,14,141,photo,219449834741698,2017-04-18T12:00:00+0000,"聽說藍色的P10 Plus很夯，很多人都想下單藍色，可是我偏偏要選金色來當我的小編專用機！

#金色控
#質感超好絕不俗氣
#HuaweiP10Plus #OO
#小編大為",1
814,1684586355152400_1929978883946478,378,1293,share,1684586355152400,2017-04-12T01:20:41+0000,"｜✿ 找到妳的專屬卸禮！｜

市面上這麼多卸粧產品，想知道什麼最適合妳嗎?快來玩遊戲檢測！
#清爽卸 #保養卸 #方便卸 
#Biore卸粧全系列  🏆連續14年卸粧銷售NO.1🏆

玩遊戲檢測出最適合自己的產品，就有機會抽中專屬卸禮。分享影片再抽Clairsonic音波亮白淨膚儀喔!
想怎麼卸都好好卸 ！>>https://sp.artstudio.com.tw/bioreMUR

【留言@同事姊妹】#Biore卸粧全系列 好好卸！快來參加檢測抽卸禮！",264
0,327434517420177_773015719528719,0,20,photo,327434517420177,2017-03-27T10:00:00+0000,"👦👧👶Happy Children‘s Day ✨✨✨
親愛的爸媽，兒童節慶～好康優惠活動來囉~！！
春夏商品滿額贈活動已開跑囉～單筆消費滿３８００元，現抵３００元，僅限全台灣的童裝專櫃喔！
#Crocodile小鱷魚童裝 ＃春夏換裝好時機
#給寶貝最好的穿搭",2
68,223591315738_10155306913575739,94,5054,share,223591315738,2017-04-16T13:30:00+0000,"終結浮粉脫妝乾肌！✌
每天拍上青春露，滿滿的PITERA讓你擁有超持妝光澤肌！
立即試用🌹浮粉終結者青春露>>> https://goo.gl/ywZb8D",185
2148,263705449348_10155324635734349,1199,2584,photo,263705449348,2017-03-14T13:00:00+0000,"這些為了比薩而奮力奔跑的人，到底是棒球看太多
還是必勝客比薩太好吃，小必也搞不清楚啦～經典賽期間，不吃比薩不然要幹嘛!!!期間限定經典賽套餐，五種異國風味大比薩搭配多種口味小比薩、副食、飲料只要$699
 
3/21 23:59前【按讚＋公開分享】Tag你人生中的隊友，選一個適合他／她的留言
A. 使命必達隊友@________，跟外送員一樣狂
B. 超熱血隊友@________咬著比薩奔跑到打卡終點吧～～～
C. 無影手隊友@________偷偷摸摸的摸走我的比薩啦
就有機會獲得免費比薩券唷～
 
手指一動，外送到家，與共同奮戰的好友們一起吃>>
http://www.pizzahut.com.tw/promotions/?parent_id=1154&ppid=2046&urlname=FB0314base",1272
0,174567875906128_1667085249987709,0,0,photo,174567875906128,2017-05-19T03:00:00+0000,"【#Epson愛分享】
　
想和你最愛的史努比一起參加Snoopy Run嗎？
路跑當天會送出Smart Canvas最療癒的電子手錶哦！
E小編偷偷跟你說～活動當天現場也會有好多熱鬧的攤位活動～
想體驗最可愛的史努比的台南朋友5/21早上快點一起來共襄盛舉吧！",0
0,139589396215732_780757225432276,0,0,multi_share,139589396215732,2017-04-10T04:00:00+0000,"【21天的露得清❤零底妝也透亮】#21天挑戰零底妝
忙碌的工作，是否出現肌膚暗沉問題了呢？
好感女神-林依晨，不僅在工作是完美主義者
對自己肌膚更是要求，才能在鏡頭前呈現最佳狀態👍
露得清細白晶透系列，打造無暇肌膚✨
不上妝，素顏更能展現自信透光肌😘

21天挑戰零底妝>>https://goo.gl/mcelP3
哪裡買>>https://goo.gl/WGl0kn
追蹤露得清IG >>https://www.instagram.com/neutrogenatw/",0
0,207526379402387_793250014163351,0,14,animated_image_share,207526379402387,2017-03-23T09:29:50+0000,"《賞花塞車我不怕  來粒Airwaves嚼醒一下！》
春神來了知多少？
知道的就算不多，至少知道一窩蜂賞花瘋，你也會塞車到瘋！
還好只要來兩粒Airwaves，無論你塞車到度估，
還是閃神迷路，都能隨時嚼醒，盡情享受賞花樂趣！",0
0,363470173013_10154471287573014,1,304,photo,363470173013,2017-03-31T10:00:00+0000,"#最狂野餐菜單 #就算賞花也要不一樣
最近搭上出遊賞春賞花季，野餐少不了
還在配三明治，多青春？多無趣呀~~
(堡妹絕對沒有翻白眼

但是今天！你是從飯盒裡拿出 #漢堡王 ！
那一瞬間包準瘋迷全場 #就是狂 
堡妹推薦菜單 #超省79 讓你 #輕鬆配輕鬆選
>> https://goo.gl/8nslx4
一樣的生活，你可以過得更有特色",5
1,254012657963290_1573936882637521,1,277,multi_share,254012657963290,2017-06-20T09:27:20+0000,"限時試妝活動 → https://goo.gl/ULGo5a

【全新 奢華緞面唇釉系列】
經典持久顯色配方，一次擁有唇蜜般的水潤亮澤、唇膏般的持久顯色。
凡至櫃上體驗試妝，即享有體驗兌換禮。

【💄 6/23-6/25 刻字快閃活動】
凡於6/23-6/25至全台櫃台消費任一底妝+任一唇妝，立即享有唇彩刻字服務壹次！

#mylipvibes #ysllip #yslbeautetw",15
5,304834096975_10154526408251976,16,1200,photo,304834096975,2017-06-26T10:04:15+0000,"Xperia XZ Premium「鏡粉」靈感汲取自金屬紅銅色澤，不僅具溫暖意涵，更展現Sony的精緻美學。購機搭配中華電信大4G金鑽方案即享「鏡粉」獨賣價10,990元，周周再抽Xperia Touch!",40
